model;query;category;subcategory;contains reachability
CANConstruction-PT-010;16;CTL;Cardinality;False
CANConstruction-PT-010;1;CTL;Fireability;False
CANConstruction-PT-010;2;CTL;Fireability;True
CANConstruction-PT-010;3;CTL;Fireability;False
CANConstruction-PT-010;4;CTL;Fireability;False
CANConstruction-PT-010;5;CTL;Fireability;True
CANConstruction-PT-010;6;CTL;Fireability;True
CANConstruction-PT-010;7;CTL;Fireability;False
CANConstruction-PT-010;8;CTL;Fireability;False
CANConstruction-PT-010;9;CTL;Fireability;False
CANConstruction-PT-010;10;CTL;Fireability;True
CANConstruction-PT-010;11;CTL;Fireability;True
CANConstruction-PT-010;12;CTL;Fireability;False
CANConstruction-PT-010;13;CTL;Fireability;True
CANConstruction-PT-010;14;CTL;Fireability;True
CANConstruction-PT-010;15;CTL;Fireability;False
CANConstruction-PT-010;16;CTL;Fireability;True
CANConstruction-PT-020;1;CTL;Cardinality;False
CANConstruction-PT-020;2;CTL;Cardinality;False
CANConstruction-PT-020;3;CTL;Cardinality;False
CANConstruction-PT-020;4;CTL;Cardinality;False
CANConstruction-PT-020;5;CTL;Cardinality;False
CANConstruction-PT-020;6;CTL;Cardinality;False
CANConstruction-PT-020;7;CTL;Cardinality;False
CANConstruction-PT-020;8;CTL;Cardinality;False
CANConstruction-PT-020;9;CTL;Cardinality;True
CANConstruction-PT-020;10;CTL;Cardinality;False
CANConstruction-PT-020;11;CTL;Cardinality;True
CANConstruction-PT-020;12;CTL;Cardinality;False
CANConstruction-PT-020;13;CTL;Cardinality;True
CANConstruction-PT-020;14;CTL;Cardinality;False
CANConstruction-PT-020;15;CTL;Cardinality;True
CANConstruction-PT-020;16;CTL;Cardinality;False
CANConstruction-PT-020;1;CTL;Fireability;False
CANConstruction-PT-020;2;CTL;Fireability;True
CANConstruction-PT-020;3;CTL;Fireability;False
CANConstruction-PT-020;4;CTL;Fireability;False
CANConstruction-PT-020;5;CTL;Fireability;True
CANConstruction-PT-020;6;CTL;Fireability;False
CANConstruction-PT-020;7;CTL;Fireability;True
CANConstruction-PT-020;8;CTL;Fireability;True
CANConstruction-PT-020;9;CTL;Fireability;True
CANConstruction-PT-020;10;CTL;Fireability;False
CANConstruction-PT-020;11;CTL;Fireability;False
CANConstruction-PT-020;12;CTL;Fireability;False
CANConstruction-PT-020;13;CTL;Fireability;True
CANConstruction-PT-020;14;CTL;Fireability;False
CANConstruction-PT-020;15;CTL;Fireability;True
CANConstruction-PT-020;16;CTL;Fireability;True
CANConstruction-PT-030;1;CTL;Cardinality;True
CANConstruction-PT-030;2;CTL;Cardinality;False
CANConstruction-PT-030;3;CTL;Cardinality;True
CANConstruction-PT-030;4;CTL;Cardinality;False
CANConstruction-PT-030;5;CTL;Cardinality;False
CANConstruction-PT-030;6;CTL;Cardinality;True
CANConstruction-PT-030;7;CTL;Cardinality;True
CANConstruction-PT-030;8;CTL;Cardinality;False
CANConstruction-PT-030;9;CTL;Cardinality;True
CANConstruction-PT-030;10;CTL;Cardinality;True
CANConstruction-PT-030;11;CTL;Cardinality;False
CANConstruction-PT-030;12;CTL;Cardinality;True
CANConstruction-PT-030;13;CTL;Cardinality;True
CANConstruction-PT-030;14;CTL;Cardinality;True
CANConstruction-PT-030;15;CTL;Cardinality;True
CANConstruction-PT-030;16;CTL;Cardinality;True
CANConstruction-PT-030;1;CTL;Fireability;True
CANConstruction-PT-030;2;CTL;Fireability;True
CANConstruction-PT-030;3;CTL;Fireability;False
CANConstruction-PT-030;4;CTL;Fireability;True
CANConstruction-PT-030;5;CTL;Fireability;False
CANConstruction-PT-030;6;CTL;Fireability;False
CANConstruction-PT-030;7;CTL;Fireability;False
CANConstruction-PT-030;8;CTL;Fireability;True
CANConstruction-PT-030;9;CTL;Fireability;True
CANConstruction-PT-030;10;CTL;Fireability;False
CANConstruction-PT-030;11;CTL;Fireability;False
CANConstruction-PT-030;12;CTL;Fireability;False
CANConstruction-PT-030;13;CTL;Fireability;False
CANConstruction-PT-030;14;CTL;Fireability;True
CANConstruction-PT-030;15;CTL;Fireability;True
CANConstruction-PT-030;16;CTL;Fireability;False
CANConstruction-PT-040;1;CTL;Cardinality;False
CANConstruction-PT-040;2;CTL;Cardinality;True
CANConstruction-PT-040;3;CTL;Cardinality;True
CANConstruction-PT-040;4;CTL;Cardinality;True
CANConstruction-PT-040;5;CTL;Cardinality;False
CANConstruction-PT-040;6;CTL;Cardinality;False
CANConstruction-PT-040;7;CTL;Cardinality;True
CANConstruction-PT-040;8;CTL;Cardinality;False
CANConstruction-PT-040;9;CTL;Cardinality;True
CANConstruction-PT-040;10;CTL;Cardinality;True
CANConstruction-PT-040;11;CTL;Cardinality;False
CANConstruction-PT-040;12;CTL;Cardinality;True
CANConstruction-PT-040;13;CTL;Cardinality;False
CANConstruction-PT-040;14;CTL;Cardinality;True
CANConstruction-PT-040;15;CTL;Cardinality;False
CANConstruction-PT-040;16;CTL;Cardinality;True
CANConstruction-PT-040;1;CTL;Fireability;True
CANConstruction-PT-040;2;CTL;Fireability;False
CANConstruction-PT-040;3;CTL;Fireability;True
CANConstruction-PT-040;4;CTL;Fireability;True
CANConstruction-PT-040;5;CTL;Fireability;False
CANConstruction-PT-040;6;CTL;Fireability;True
CANConstruction-PT-040;7;CTL;Fireability;False
CANConstruction-PT-040;8;CTL;Fireability;True
CANConstruction-PT-040;9;CTL;Fireability;True
CANConstruction-PT-040;10;CTL;Fireability;True
CANConstruction-PT-040;11;CTL;Fireability;True
CANConstruction-PT-040;12;CTL;Fireability;False
CANConstruction-PT-040;13;CTL;Fireability;False
CANConstruction-PT-040;14;CTL;Fireability;False
CANConstruction-PT-040;15;CTL;Fireability;True
CANConstruction-PT-040;16;CTL;Fireability;True
CANConstruction-PT-050;1;CTL;Cardinality;False
CANConstruction-PT-050;2;CTL;Cardinality;True
CANConstruction-PT-050;3;CTL;Cardinality;True
CANConstruction-PT-050;4;CTL;Cardinality;False
CANConstruction-PT-050;5;CTL;Cardinality;True
CANConstruction-PT-050;6;CTL;Cardinality;True
CANConstruction-PT-050;7;CTL;Cardinality;True
CANConstruction-PT-050;8;CTL;Cardinality;True
CANConstruction-PT-050;9;CTL;Cardinality;True
CANConstruction-PT-050;10;CTL;Cardinality;False
CANConstruction-PT-050;11;CTL;Cardinality;False
CANConstruction-PT-050;12;CTL;Cardinality;False
CANConstruction-PT-050;13;CTL;Cardinality;False
CANConstruction-PT-050;14;CTL;Cardinality;False
CANConstruction-PT-050;15;CTL;Cardinality;False
CANConstruction-PT-050;16;CTL;Cardinality;False
CANConstruction-PT-050;1;CTL;Fireability;True
CANConstruction-PT-050;2;CTL;Fireability;False
CANConstruction-PT-050;3;CTL;Fireability;True
CANConstruction-PT-050;4;CTL;Fireability;False
CANConstruction-PT-050;5;CTL;Fireability;True
CANConstruction-PT-050;6;CTL;Fireability;False
CANConstruction-PT-050;7;CTL;Fireability;True
CANConstruction-PT-050;8;CTL;Fireability;False
CANConstruction-PT-050;9;CTL;Fireability;False
CANConstruction-PT-050;10;CTL;Fireability;True
CANConstruction-PT-050;11;CTL;Fireability;False
CANConstruction-PT-050;12;CTL;Fireability;False
CANConstruction-PT-050;13;CTL;Fireability;False
CANConstruction-PT-050;14;CTL;Fireability;False
CANConstruction-PT-050;15;CTL;Fireability;False
CANConstruction-PT-050;16;CTL;Fireability;True
CANConstruction-PT-060;1;CTL;Cardinality;True
CANConstruction-PT-060;2;CTL;Cardinality;True
CANConstruction-PT-060;3;CTL;Cardinality;False
CANConstruction-PT-060;4;CTL;Cardinality;False
CANConstruction-PT-060;5;CTL;Cardinality;False
CANConstruction-PT-060;6;CTL;Cardinality;False
CANConstruction-PT-060;7;CTL;Cardinality;False
CANConstruction-PT-060;8;CTL;Cardinality;False
CANConstruction-PT-060;9;CTL;Cardinality;False
CANConstruction-PT-060;10;CTL;Cardinality;True
CANConstruction-PT-060;11;CTL;Cardinality;False
CANConstruction-PT-060;12;CTL;Cardinality;True
CANConstruction-PT-060;13;CTL;Cardinality;False
CANConstruction-PT-060;14;CTL;Cardinality;True
CANConstruction-PT-060;15;CTL;Cardinality;False
CANConstruction-PT-060;16;CTL;Cardinality;False
CANConstruction-PT-060;1;CTL;Fireability;True
CANConstruction-PT-060;2;CTL;Fireability;False
CANConstruction-PT-060;3;CTL;Fireability;True
CANConstruction-PT-060;4;CTL;Fireability;False
CANConstruction-PT-060;5;CTL;Fireability;True
CANConstruction-PT-060;6;CTL;Fireability;False
CANConstruction-PT-060;7;CTL;Fireability;True
CANConstruction-PT-060;8;CTL;Fireability;True
CANConstruction-PT-060;9;CTL;Fireability;False
CANConstruction-PT-060;10;CTL;Fireability;False
CANConstruction-PT-060;11;CTL;Fireability;True
CANConstruction-PT-060;12;CTL;Fireability;False
CANConstruction-PT-060;13;CTL;Fireability;False
CANConstruction-PT-060;14;CTL;Fireability;True
CANConstruction-PT-060;15;CTL;Fireability;True
CANConstruction-PT-060;16;CTL;Fireability;True
CANConstruction-PT-070;1;CTL;Cardinality;False
CANConstruction-PT-070;2;CTL;Cardinality;True
CANConstruction-PT-070;3;CTL;Cardinality;True
CANConstruction-PT-070;4;CTL;Cardinality;True
CANConstruction-PT-070;5;CTL;Cardinality;True
CANConstruction-PT-070;6;CTL;Cardinality;True
CANConstruction-PT-070;7;CTL;Cardinality;False
CANConstruction-PT-070;8;CTL;Cardinality;True
CANConstruction-PT-070;9;CTL;Cardinality;True
CANConstruction-PT-070;10;CTL;Cardinality;True
CANConstruction-PT-070;11;CTL;Cardinality;True
CANConstruction-PT-070;12;CTL;Cardinality;True
CANConstruction-PT-070;13;CTL;Cardinality;False
CANConstruction-PT-070;14;CTL;Cardinality;False
CANConstruction-PT-070;15;CTL;Cardinality;True
CANConstruction-PT-070;16;CTL;Cardinality;False
CANConstruction-PT-070;1;CTL;Fireability;False
CANConstruction-PT-070;2;CTL;Fireability;False
CANConstruction-PT-070;3;CTL;Fireability;True
CANConstruction-PT-070;4;CTL;Fireability;True
CANConstruction-PT-070;5;CTL;Fireability;False
CANConstruction-PT-070;6;CTL;Fireability;True
CANConstruction-PT-070;7;CTL;Fireability;True
CANConstruction-PT-070;8;CTL;Fireability;True
CANConstruction-PT-070;9;CTL;Fireability;True
CANConstruction-PT-070;10;CTL;Fireability;True
CANConstruction-PT-070;11;CTL;Fireability;True
CANConstruction-PT-070;12;CTL;Fireability;True
CANConstruction-PT-070;13;CTL;Fireability;True
CANConstruction-PT-070;14;CTL;Fireability;True
CANConstruction-PT-070;15;CTL;Fireability;True
CANConstruction-PT-070;16;CTL;Fireability;False
CANConstruction-PT-080;1;CTL;Cardinality;False
CANConstruction-PT-080;2;CTL;Cardinality;False
CANConstruction-PT-080;3;CTL;Cardinality;True
CANConstruction-PT-080;4;CTL;Cardinality;False
CANConstruction-PT-080;5;CTL;Cardinality;False
CANConstruction-PT-080;6;CTL;Cardinality;True
CANConstruction-PT-080;7;CTL;Cardinality;False
CANConstruction-PT-080;8;CTL;Cardinality;False
CANConstruction-PT-080;9;CTL;Cardinality;False
CANConstruction-PT-080;10;CTL;Cardinality;True
CANConstruction-PT-080;11;CTL;Cardinality;False
CANConstruction-PT-080;12;CTL;Cardinality;False
CANConstruction-PT-080;13;CTL;Cardinality;False
CANConstruction-PT-080;14;CTL;Cardinality;True
CANConstruction-PT-080;15;CTL;Cardinality;False
CANConstruction-PT-080;16;CTL;Cardinality;True
CANConstruction-PT-080;1;CTL;Fireability;False
CANConstruction-PT-080;2;CTL;Fireability;False
CANConstruction-PT-080;3;CTL;Fireability;True
CANConstruction-PT-080;4;CTL;Fireability;True
CANConstruction-PT-080;5;CTL;Fireability;False
CANConstruction-PT-080;6;CTL;Fireability;False
CANConstruction-PT-080;7;CTL;Fireability;True
CANConstruction-PT-080;8;CTL;Fireability;False
CANConstruction-PT-080;9;CTL;Fireability;False
CANConstruction-PT-080;10;CTL;Fireability;False
CANConstruction-PT-080;11;CTL;Fireability;True
CANConstruction-PT-080;12;CTL;Fireability;True
CANConstruction-PT-080;13;CTL;Fireability;True
CANConstruction-PT-080;14;CTL;Fireability;True
CANConstruction-PT-080;15;CTL;Fireability;False
CANConstruction-PT-080;16;CTL;Fireability;True
CANConstruction-PT-090;1;CTL;Cardinality;True
CANConstruction-PT-090;2;CTL;Cardinality;True
CANConstruction-PT-090;3;CTL;Cardinality;True
CANConstruction-PT-090;4;CTL;Cardinality;False
CANConstruction-PT-090;5;CTL;Cardinality;False
CANConstruction-PT-090;6;CTL;Cardinality;True
CANConstruction-PT-090;7;CTL;Cardinality;False
CANConstruction-PT-090;8;CTL;Cardinality;True
CANConstruction-PT-090;9;CTL;Cardinality;True
CANConstruction-PT-090;10;CTL;Cardinality;True
CANConstruction-PT-090;11;CTL;Cardinality;False
CANConstruction-PT-090;12;CTL;Cardinality;False
CANConstruction-PT-090;13;CTL;Cardinality;True
CANConstruction-PT-090;14;CTL;Cardinality;True
CANConstruction-PT-090;15;CTL;Cardinality;False
CANConstruction-PT-090;16;CTL;Cardinality;False
CANConstruction-PT-090;1;CTL;Fireability;True
CANConstruction-PT-090;2;CTL;Fireability;True
CANConstruction-PT-090;3;CTL;Fireability;True
CANConstruction-PT-090;4;CTL;Fireability;False
CANConstruction-PT-090;5;CTL;Fireability;True
CANConstruction-PT-090;6;CTL;Fireability;False
CANConstruction-PT-090;7;CTL;Fireability;True
CANConstruction-PT-090;8;CTL;Fireability;False
CANConstruction-PT-090;9;CTL;Fireability;True
CANConstruction-PT-090;10;CTL;Fireability;True
CANConstruction-PT-090;11;CTL;Fireability;True
CANConstruction-PT-090;12;CTL;Fireability;False
CANConstruction-PT-090;13;CTL;Fireability;False
CANConstruction-PT-090;14;CTL;Fireability;True
CANConstruction-PT-090;15;CTL;Fireability;True
CANConstruction-PT-090;16;CTL;Fireability;False
CANConstruction-PT-100;1;CTL;Cardinality;True
CANConstruction-PT-100;2;CTL;Cardinality;True
CANConstruction-PT-100;3;CTL;Cardinality;True
CANConstruction-PT-100;4;CTL;Cardinality;False
CANConstruction-PT-100;5;CTL;Cardinality;True
CANConstruction-PT-100;6;CTL;Cardinality;True
CANConstruction-PT-100;7;CTL;Cardinality;False
CANConstruction-PT-100;8;CTL;Cardinality;True
CANConstruction-PT-100;9;CTL;Cardinality;True
CANConstruction-PT-100;10;CTL;Cardinality;True
CANConstruction-PT-100;11;CTL;Cardinality;False
CANConstruction-PT-100;12;CTL;Cardinality;False
CANConstruction-PT-100;13;CTL;Cardinality;False
CANConstruction-PT-100;14;CTL;Cardinality;False
CANConstruction-PT-100;15;CTL;Cardinality;False
CANConstruction-PT-100;16;CTL;Cardinality;False
CANConstruction-PT-100;1;CTL;Fireability;False
CANConstruction-PT-100;2;CTL;Fireability;True
CANConstruction-PT-100;3;CTL;Fireability;False
CANConstruction-PT-100;4;CTL;Fireability;True
CANConstruction-PT-100;5;CTL;Fireability;True
CANConstruction-PT-100;6;CTL;Fireability;True
CANConstruction-PT-100;7;CTL;Fireability;False
CANConstruction-PT-100;8;CTL;Fireability;False
CANConstruction-PT-100;9;CTL;Fireability;True
CANConstruction-PT-100;10;CTL;Fireability;False
CANConstruction-PT-100;11;CTL;Fireability;True
CANConstruction-PT-100;12;CTL;Fireability;False
CANConstruction-PT-100;13;CTL;Fireability;False
CANConstruction-PT-100;14;CTL;Fireability;True
CANConstruction-PT-100;15;CTL;Fireability;True
CANConstruction-PT-100;16;CTL;Fireability;False
CANInsertWithFailure-PT-005;1;CTL;Cardinality;True
CANInsertWithFailure-PT-005;2;CTL;Cardinality;False
CANInsertWithFailure-PT-005;3;CTL;Cardinality;False
CANInsertWithFailure-PT-005;4;CTL;Cardinality;True
CANInsertWithFailure-PT-005;5;CTL;Cardinality;False
CANInsertWithFailure-PT-005;6;CTL;Cardinality;False
CANInsertWithFailure-PT-005;7;CTL;Cardinality;False
CANInsertWithFailure-PT-005;8;CTL;Cardinality;True
CANInsertWithFailure-PT-005;9;CTL;Cardinality;False
CANInsertWithFailure-PT-005;10;CTL;Cardinality;True
CANInsertWithFailure-PT-005;11;CTL;Cardinality;False
CANInsertWithFailure-PT-005;12;CTL;Cardinality;True
CANInsertWithFailure-PT-005;13;CTL;Cardinality;False
CANInsertWithFailure-PT-005;14;CTL;Cardinality;True
CANInsertWithFailure-PT-005;15;CTL;Cardinality;False
CANInsertWithFailure-PT-005;16;CTL;Cardinality;True
CANInsertWithFailure-PT-005;1;CTL;Fireability;True
CANInsertWithFailure-PT-005;2;CTL;Fireability;False
CANInsertWithFailure-PT-005;3;CTL;Fireability;True
CANInsertWithFailure-PT-005;4;CTL;Fireability;False
CANInsertWithFailure-PT-005;5;CTL;Fireability;False
CANInsertWithFailure-PT-005;6;CTL;Fireability;True
CANInsertWithFailure-PT-005;7;CTL;Fireability;True
CANInsertWithFailure-PT-005;8;CTL;Fireability;False
CANInsertWithFailure-PT-005;9;CTL;Fireability;True
CANInsertWithFailure-PT-005;10;CTL;Fireability;True
CANInsertWithFailure-PT-005;11;CTL;Fireability;False
CANInsertWithFailure-PT-005;12;CTL;Fireability;True
CANInsertWithFailure-PT-005;13;CTL;Fireability;False
CANInsertWithFailure-PT-005;14;CTL;Fireability;True
CANInsertWithFailure-PT-005;15;CTL;Fireability;True
CANInsertWithFailure-PT-005;16;CTL;Fireability;True
CANInsertWithFailure-PT-010;1;CTL;Cardinality;True
CANInsertWithFailure-PT-010;2;CTL;Cardinality;False
CANInsertWithFailure-PT-010;3;CTL;Cardinality;False
CANInsertWithFailure-PT-010;4;CTL;Cardinality;False
CANInsertWithFailure-PT-010;5;CTL;Cardinality;True
CANInsertWithFailure-PT-010;6;CTL;Cardinality;True
CANInsertWithFailure-PT-010;7;CTL;Cardinality;True
CANInsertWithFailure-PT-010;8;CTL;Cardinality;False
CANInsertWithFailure-PT-010;9;CTL;Cardinality;True
CANInsertWithFailure-PT-010;10;CTL;Cardinality;True
CANInsertWithFailure-PT-010;11;CTL;Cardinality;True
CANInsertWithFailure-PT-010;12;CTL;Cardinality;False
CANInsertWithFailure-PT-010;13;CTL;Cardinality;True
CANInsertWithFailure-PT-010;14;CTL;Cardinality;True
CANInsertWithFailure-PT-010;15;CTL;Cardinality;False
CANInsertWithFailure-PT-010;16;CTL;Cardinality;False
CANInsertWithFailure-PT-010;1;CTL;Fireability;True
CANInsertWithFailure-PT-010;2;CTL;Fireability;False
CANInsertWithFailure-PT-010;3;CTL;Fireability;True
CANInsertWithFailure-PT-010;4;CTL;Fireability;False
CANInsertWithFailure-PT-010;5;CTL;Fireability;False
CANInsertWithFailure-PT-010;6;CTL;Fireability;True
CANInsertWithFailure-PT-010;7;CTL;Fireability;True
CANInsertWithFailure-PT-010;8;CTL;Fireability;True
CANInsertWithFailure-PT-010;9;CTL;Fireability;False
CANInsertWithFailure-PT-010;10;CTL;Fireability;True
CANInsertWithFailure-PT-010;11;CTL;Fireability;True
CANInsertWithFailure-PT-010;12;CTL;Fireability;True
CANInsertWithFailure-PT-010;13;CTL;Fireability;True
CANInsertWithFailure-PT-010;14;CTL;Fireability;False
CANInsertWithFailure-PT-010;15;CTL;Fireability;True
CANInsertWithFailure-PT-010;16;CTL;Fireability;True
CANInsertWithFailure-PT-020;1;CTL;Cardinality;False
CANInsertWithFailure-PT-020;2;CTL;Cardinality;True
CANInsertWithFailure-PT-020;3;CTL;Cardinality;False
CANInsertWithFailure-PT-020;4;CTL;Cardinality;True
CANInsertWithFailure-PT-020;5;CTL;Cardinality;True
CANInsertWithFailure-PT-020;6;CTL;Cardinality;False
CANInsertWithFailure-PT-020;7;CTL;Cardinality;False
CANInsertWithFailure-PT-020;8;CTL;Cardinality;False
CANInsertWithFailure-PT-020;9;CTL;Cardinality;True
CANInsertWithFailure-PT-020;10;CTL;Cardinality;False
CANInsertWithFailure-PT-020;11;CTL;Cardinality;True
CANInsertWithFailure-PT-020;12;CTL;Cardinality;False
CANInsertWithFailure-PT-020;13;CTL;Cardinality;True
CANInsertWithFailure-PT-020;14;CTL;Cardinality;True
CANInsertWithFailure-PT-020;15;CTL;Cardinality;False
CANInsertWithFailure-PT-020;16;CTL;Cardinality;True
CANInsertWithFailure-PT-020;1;CTL;Fireability;True
CANInsertWithFailure-PT-020;2;CTL;Fireability;True
CANInsertWithFailure-PT-020;3;CTL;Fireability;True
CANInsertWithFailure-PT-020;4;CTL;Fireability;True
CANInsertWithFailure-PT-020;5;CTL;Fireability;True
CANInsertWithFailure-PT-020;6;CTL;Fireability;True
CANInsertWithFailure-PT-020;7;CTL;Fireability;False
CANInsertWithFailure-PT-020;8;CTL;Fireability;True
CANInsertWithFailure-PT-020;9;CTL;Fireability;True
CANInsertWithFailure-PT-020;10;CTL;Fireability;True
CANInsertWithFailure-PT-020;11;CTL;Fireability;False
CANInsertWithFailure-PT-020;12;CTL;Fireability;False
CANInsertWithFailure-PT-020;13;CTL;Fireability;False
CANInsertWithFailure-PT-020;14;CTL;Fireability;False
CANInsertWithFailure-PT-020;15;CTL;Fireability;True
CANInsertWithFailure-PT-020;16;CTL;Fireability;False
CANInsertWithFailure-PT-030;1;CTL;Cardinality;False
CANInsertWithFailure-PT-030;2;CTL;Cardinality;True
CANInsertWithFailure-PT-030;3;CTL;Cardinality;False
CANInsertWithFailure-PT-030;4;CTL;Cardinality;False
CANInsertWithFailure-PT-030;5;CTL;Cardinality;True
CANInsertWithFailure-PT-030;6;CTL;Cardinality;True
CANInsertWithFailure-PT-030;7;CTL;Cardinality;False
CANInsertWithFailure-PT-030;8;CTL;Cardinality;True
CANInsertWithFailure-PT-030;9;CTL;Cardinality;False
CANInsertWithFailure-PT-030;10;CTL;Cardinality;False
CANInsertWithFailure-PT-030;11;CTL;Cardinality;False
CANInsertWithFailure-PT-030;12;CTL;Cardinality;False
CANInsertWithFailure-PT-030;13;CTL;Cardinality;True
CANInsertWithFailure-PT-030;14;CTL;Cardinality;True
CANInsertWithFailure-PT-030;15;CTL;Cardinality;True
CANInsertWithFailure-PT-030;16;CTL;Cardinality;False
CANInsertWithFailure-PT-030;1;CTL;Fireability;True
CANInsertWithFailure-PT-030;2;CTL;Fireability;True
CANInsertWithFailure-PT-030;3;CTL;Fireability;True
CANInsertWithFailure-PT-030;4;CTL;Fireability;False
CANInsertWithFailure-PT-030;5;CTL;Fireability;True
CANInsertWithFailure-PT-030;6;CTL;Fireability;True
CANInsertWithFailure-PT-030;7;CTL;Fireability;False
CANInsertWithFailure-PT-030;8;CTL;Fireability;True
CANInsertWithFailure-PT-030;9;CTL;Fireability;False
